Distance (Km),Longitude,Latitude,HiRISE DTM Stamps (mean)
1.719,114.038,-56.647,2493.198
1.733,114.038,-56.648,2495.298
1.747,114.038,-56.648,2493.707
1.762,114.038,-56.648,2491.918
1.776,114.038,-56.648,2494.224
1.791,114.038,-56.649,2500.444
1.805,114.038,-56.649,2503.725
1.82,114.038,-56.649,2505.006
1.834,114.038,-56.649,2504.88
1.849,114.039,-56.65,2503.621
1.863,114.039,-56.65,2504.26
1.877,114.039,-56.65,2504.342
1.892,114.039,-56.65,2506.339
1.906,114.039,-56.651,2507.828
1.921,114.039,-56.651,2507.112
1.935,114.039,-56.651,2504.772
1.95,114.039,-56.651,2501.26
1.964,114.039,-56.652,2496.713
1.979,114.039,-56.652,2496.713
1.993,114.039,-56.652,2489.681
2.007,114.039,-56.652,2489.681
2.022,114.039,-56.652,2491.751
2.036,114.039,-56.653,2495.534
2.051,114.039,-56.653,2496.346
2.065,114.039,-56.653,2490.775
2.08,114.039,-56.653,2487.665
2.094,114.039,-56.654,2486.738
2.109,114.039,-56.654,2486.928
2.123,114.039,-56.654,2488.947
2.137,114.039,-56.654,2490.029
2.152,114.039,-56.655,2491.899
2.166,114.04,-56.655,2491.899
2.181,114.04,-56.655,2494.258
2.195,114.04,-56.655,2496.7
2.21,114.04,-56.656,2493.044
2.224,114.04,-56.656,2499.058
2.239,114.04,-56.656,2496.281
2.253,114.04,-56.656,2499.368
2.267,114.04,-56.657,2497.183
2.282,114.04,-56.657,2490.842
2.296,114.04,-56.657,2496.459
2.311,114.04,-56.657,2496.459
2.325,114.04,-56.658,2495.459
2.34,114.04,-56.658,2491.445
2.354,114.04,-56.658,2491.184
2.368,114.04,-56.658,2496.394
2.383,114.04,-56.659,2499.125
2.397,114.04,-56.659,2499.125
2.412,114.04,-56.659,2498.733
2.426,114.04,-56.659,2496.599
2.441,114.04,-56.66,2492.32
2.455,114.04,-56.66,2495.841
2.47,114.041,-56.66,2493.219
2.484,114.041,-56.66,2494.934
2.498,114.041,-56.66,2493.794
2.513,114.041,-56.661,2489.598
2.527,114.041,-56.661,2492.92
2.542,114.041,-56.661,2489.501
2.556,114.041,-56.661,2486.977
2.571,114.041,-56.662,2488.455
2.585,114.041,-56.662,2488.455
2.6,114.041,-56.662,2485.831
2.614,114.041,-56.662,2482.485
2.628,114.041,-56.663,2488.581
2.643,114.041,-56.663,2486.567
2.657,114.041,-56.663,2481.113
2.672,114.041,-56.663,2482.701
2.686,114.041,-56.664,2481.15
2.701,114.041,-56.664,2479.713
2.715,114.041,-56.664,2479.807
2.73,114.041,-56.664,2475.028
2.744,114.041,-56.665,2472.305
2.758,114.041,-56.665,2469.604
2.773,114.042,-56.665,2469.604
2.787,114.042,-56.665,2470.216
2.802,114.042,-56.666,2464.852
2.816,114.042,-56.666,2462.473
2.831,114.042,-56.666,2463.236
2.845,114.042,-56.666,2460.724
2.86,114.042,-56.667,2458.785
2.874,114.042,-56.667,2454.041
2.888,114.042,-56.667,2454.041
2.903,114.042,-56.667,2451.441
2.917,114.042,-56.668,2452.227
2.932,114.042,-56.668,2452.227
2.946,114.042,-56.668,2451.933
2.961,114.042,-56.668,2448.973
2.975,114.042,-56.669,2445.812
2.989,114.042,-56.669,2441.836
3.004,114.042,-56.669,2439.447
3.018,114.042,-56.669,2436.408
3.033,114.042,-56.669,2432.845
3.047,114.042,-56.67,2430.305
3.062,114.042,-56.67,2427.165
3.076,114.042,-56.67,2427.165
3.091,114.043,-56.67,2423.597
